price,borough,room_type,min_nights,num_reviews,host_count
149,Brooklyn,Private room,1,24,6
90,Staten Island,Entire home/apt,3,19,1
60,Queens,Private room,1,0,1
150,Brooklyn,Entire home/apt,3,0,1
45,Queens,Private room,1,4,2
60,Queens,Private room,1,9,1
100,Brooklyn,Entire home/apt,2,115,1
40,Brooklyn,Shared room,2,3,8
38,Brooklyn,Private room,12,0,1
129,Brooklyn,Entire home/apt,2,6,2
200,Brooklyn,Entire home/apt,30,19,2
49,Brooklyn,Private room,1,19,6
43,Brooklyn,Private room,2,22,2
65,Brooklyn,Private room,3,14,2
65,Brooklyn,Private room,1,5,8
250,Brooklyn,Entire home/apt,1,5,1
65,Brooklyn,Private room,2,14,2
200,Brooklyn,Entire home/apt,2,26,2
20,Brooklyn,Shared room,2,0,8
100,Brooklyn,Private room,1,1,1
40,Brooklyn,Entire home/apt,2,0,2
27,Brooklyn,Private room,1,1,1
30,Brooklyn,Private room,1,0,1
429,Staten Island,Entire home/apt,2,4,1
40,Brooklyn,Shared room,2,8,8
45,Brooklyn,Entire home/apt,2,28,2
70,Brooklyn,Private room,3,0,1
39,Brooklyn,Private room,2,66,3
79,Brooklyn,Shared room,1,15,6
99,Brooklyn,Private room,1,21,6
78,Brooklyn,Entire home/apt,4,5,1
85,Brooklyn,Entire home/apt,1,38,1
39,Brooklyn,Private room,2,26,3
39,Brooklyn,Private room,3,18,3
50,Staten Island,Private room,2,6,3
48,Brooklyn,Shared room,1,59,1
40,Brooklyn,Private room,2,2,1
37,Brooklyn,Private room,4,52,1
115,Brooklyn,Entire home/apt,4,6,1
200,Brooklyn,Entire home/apt,3,0,2
39,Brooklyn,Private room,1,0,1
78,Staten Island,Entire home/apt,2,11,3
82,Queens,Private room,1,8,1
135,Staten Island,Entire home/apt,3,2,3
299,Staten Island,Entire home/apt,3,49,1
115,Staten Island,Entire home/apt,1,1,1
99,Brooklyn,Private room,2,10,2
125,Brooklyn,Entire home/apt,1,0,1
299,Brooklyn,Entire home/apt,3,3,1
65,Brooklyn,Entire home/apt,1,287,1
90,Brooklyn,Entire home/apt,2,53,1
75,Staten Island,Entire home/apt,6,76,1
200,Staten Island,Entire home/apt,5,8,1
78,Brooklyn,Private room,1,21,1
199,Brooklyn,Entire home/apt,4,4,1
90,Brooklyn,Private room,1,0,1
145,Brooklyn,Entire home/apt,2,207,1
80,Queens,Entire home/apt,2,0,1
105,Queens,Private room,5,0,1
75,Staten Island,Entire home/apt,3,19,1
62,Brooklyn,Entire home/apt,23,0,1
52,Brooklyn,Private room,2,12,1
60,Brooklyn,Private room,1,1,1
40,Brooklyn,Private room,1,4,1
100,Brooklyn,Entire home/apt,3,0,1
85,Brooklyn,Private room,5,29,2
38,Brooklyn,Private room,3,1,1
65,Brooklyn,Private room,3,3,1
57,Brooklyn,Private room,3,3,2
200,Staten Island,Entire home/apt,1,1,1
40,Brooklyn,Private room,10,0,2
99,Brooklyn,Private room,2,31,2
15,Brooklyn,Shared room,10,0,2
35,Brooklyn,Private room,3,1,2
85,Brooklyn,Entire home/apt,3,25,1
39,Brooklyn,Private room,7,12,2
44,Brooklyn,Private room,2,0,1
100,Brooklyn,Entire home/apt,3,54,1
32,Brooklyn,Shared room,7,0,4
29,Brooklyn,Private room,15,2,2
32,Brooklyn,Shared room,7,1,4
135,Brooklyn,Entire home/apt,5,31,1
99,Brooklyn,Entire home/apt,30,5,1
100,Brooklyn,Entire home/apt,30,0,1
105,Brooklyn,Entire home/apt,30,3,1
60,Brooklyn,Private room,3,43,2
54,Staten Island,Private room,4,0,1
85,Brooklyn,Entire home/apt,2,20,1
50,Brooklyn,Private room,1,10,1
100,Brooklyn,Private room,1,8,1
35,Brooklyn,Private room,3,11,2
79,Brooklyn,Private room,1,6,1
55,Staten Island,Private room,2,88,1
140,Brooklyn,Private room,1,0,1
25,Brooklyn,Private room,5,7,2
103,Staten Island,Entire home/apt,3,1,1
71,Brooklyn,Entire home/apt,2,3,2
32,Brooklyn,Shared room,1,8,4
45,Staten Island,Private room,30,0,1
160,Brooklyn,Entire home/apt,2,4,1
20,Brooklyn,Private room,3,4,1
79,Brooklyn,Private room,2,2,2
32,Brooklyn,Shared room,7,2,4
125,Brooklyn,Entire home/apt,3,0,1
70,Brooklyn,Entire home/apt,7,0,1
111,Brooklyn,Entire home/apt,90,0,1
40,Staten Island,Private room,2,17,1
65,Brooklyn,Private room,3,8,2
88,Brooklyn,Entire home/apt,2,0,3
138,Staten Island,Entire home/apt,1,51,1
150,Brooklyn,Entire home/apt,4,78,1
121,Brooklyn,Entire home/apt,2,24,1
59,Brooklyn,Entire home/apt,2,4,1
89,Brooklyn,Private room,1,68,1
70,Brooklyn,Private room,2,15,4
65,Brooklyn,Private room,2,8,2
70,Brooklyn,Private room,2,24,4
135,Staten Island,Entire home/apt,2,1,1
79,Brooklyn,Private room,2,1,4
70,Brooklyn,Private room,1,15,1
26,Brooklyn,Shared room,2,5,1
65,Brooklyn,Private room,2,30,4
76,Brooklyn,Entire home/apt,30,28,1
39,Brooklyn,Private room,2,13,4
60,Brooklyn,Private room,4,0,1
90,Brooklyn,Entire home/apt,2,125,1
115,Brooklyn,Entire home/apt,2,80,1
95,Staten Island,Shared room,3,0,7
100,Staten Island,Entire home/apt,2,5,7
58,Brooklyn,Private room,2,12,1
79,Brooklyn,Private room,2,0,4
125,Brooklyn,Entire home/apt,2,1,1
149,Brooklyn,Entire home/apt,2,22,2
115,Brooklyn,Entire home/apt,1,75,1
125,Staten Island,Entire home/apt,2,1,1
89,Staten Island,Private room,1,1,1
300,Staten Island,Entire home/apt,5,1,1
75,Staten Island,Shared room,2,0,7
125,Brooklyn,Private room,2,4,2
100,Staten Island,Entire home/apt,1,47,1
150,Staten Island,Shared room,2,2,7
80,Brooklyn,Entire home/apt,3,6,1
65,Staten Island,Entire home/apt,1,70,1
80,Brooklyn,Entire home/apt,5,4,2
155,Brooklyn,Entire home/apt,4,1,1
79,Brooklyn,Private room,2,0,4
35,Brooklyn,Private room,1,2,1
70,Brooklyn,Entire home/apt,1,1,1
50,Brooklyn,Private room,2,9,1
120,Brooklyn,Private room,2,9,2
35,Brooklyn,Private room,10,0,1
100,Brooklyn,Private room,1,18,1
89,Brooklyn,Entire home/apt,3,4,1
43,Brooklyn,Private room,23,0,1
79,Brooklyn,Private room,2,1,4
100,Brooklyn,Entire home/apt,1,3,1
75,Staten Island,Shared room,2,1,7
75,Brooklyn,Entire home/apt,2,23,2
175,Staten Island,Entire home/apt,1,0,1
89,Brooklyn,Entire home/apt,2,219,2
35,Brooklyn,Private room,5,0,1
89,Brooklyn,Entire home/apt,7,5,1
40,Staten Island,Private room,2,4,7
90,Brooklyn,Private room,2,6,1
180,Brooklyn,Entire home/apt,1,0,1
55,Brooklyn,Private room,1,39,1
80,Staten Island,Private room,1,29,1
100,Brooklyn,Private room,1,0,1
50,Staten Island,Private room,2,8,7
110,Brooklyn,Entire home/apt,1,1,1
120,Brooklyn,Entire home/apt,1,2,1
80,Brooklyn,Entire home/apt,5,24,1
50,Brooklyn,Entire home/apt,3,14,1
100,Brooklyn,Entire home/apt,15,3,2
150,Brooklyn,Entire home/apt,5,0,1
30,Brooklyn,Private room,1,2,1
35,Brooklyn,Private room,3,4,1
110,Staten Island,Entire home/apt,2,69,1
125,Brooklyn,Private room,9,0,1
42,Brooklyn,Private room,8,26,1
85,Brooklyn,Entire home/apt,2,36,1
70,Brooklyn,Private room,2,8,1
40,Brooklyn,Shared room,1,24,1
200,Brooklyn,Entire home/apt,2,8,1
30,Brooklyn,Private room,2,13,1
60,Staten Island,Entire home/apt,1,54,1
149,Brooklyn,Entire home/apt,4,33,1
100,Brooklyn,Private room,5,0,1
70,Brooklyn,Private room,2,0,1
49,Brooklyn,Entire home/apt,4,5,1
150,Brooklyn,Entire home/apt,4,1,1
20,Brooklyn,Shared room,1,1,1
30,Brooklyn,Private room,3,23,4
55,Brooklyn,Private room,1,1,1
65,Brooklyn,Private room,3,42,4
65,Brooklyn,Private room,3,19,4
70,Brooklyn,Private room,1,0,1
80,Brooklyn,Entire home/apt,35,0,1
75,Brooklyn,Entire home/apt,3,1,1
150,Brooklyn,Private room,7,5,1
60,Brooklyn,Private room,28,0,1
160,Brooklyn,Entire home/apt,3,52,1
55,Brooklyn,Private room,2,39,1
54,Brooklyn,Private room,2,3,1
99,Brooklyn,Entire home/apt,3,28,1
85,Brooklyn,Entire home/apt,1,3,1
120,Brooklyn,Entire home/apt,3,45,1
130,Brooklyn,Entire home/apt,2,47,1
110,Brooklyn,Entire home/apt,1,24,1
70,Brooklyn,Private room,1,15,1
100,Brooklyn,Entire home/apt,30,7,1
95,Brooklyn,Entire home/apt,6,20,2
125,Brooklyn,Entire home/apt,14,10,1
60,Brooklyn,Private room,2,54,1
59,Brooklyn,Private room,28,2,1
85,Brooklyn,Entire home/apt,5,17,1
93,Brooklyn,Entire home/apt,3,52,1
81,Brooklyn,Entire home/apt,3,47,1
85,Brooklyn,Entire home/apt,2,8,1
75,Brooklyn,Private room,3,5,1
90,Brooklyn,Private room,2,1,1
170,Brooklyn,Entire home/apt,4,12,1
86,Brooklyn,Entire home/apt,2,0,1
50,Brooklyn,Shared room,1,16,1
20,Brooklyn,Private room,1,12,1
50,Brooklyn,Shared room,30,8,1
55,Brooklyn,Private room,2,56,2
40,Brooklyn,Private room,5,4,1
60,Brooklyn,Private room,1,0,1
55,Brooklyn,Private room,1,34,2
85,Brooklyn,Entire home/apt,5,15,1
85,Brooklyn,Entire home/apt,7,1,1
43,Brooklyn,Private room,1,127,2
65,Brooklyn,Entire home/apt,7,0,1
73,Brooklyn,Entire home/apt,1,65,1
49,Brooklyn,Private room,1,26,1
70,Staten Island,Entire home/apt,2,242,1
95,Brooklyn,Entire home/apt,2,41,2
99,Brooklyn,Entire home/apt,2,28,1
60,Brooklyn,Entire home/apt,3,6,1
50,Brooklyn,Private room,30,0,1
245,Brooklyn,Entire home/apt,3,2,2
120,Brooklyn,Entire home/apt,7,0,2
65,Staten Island,Entire home/apt,2,52,1
40,Brooklyn,Private room,2,10,2
68,Brooklyn,Private room,5,2,2
60,Brooklyn,Private room,2,56,2
150,Brooklyn,Entire home/apt,5,4,3
45,Brooklyn,Private room,1,13,1
75,Brooklyn,Private room,1,1,2
120,Brooklyn,Entire home/apt,7,1,1
100,Brooklyn,Entire home/apt,1,8,1
49,Staten Island,Private room,2,151,2
179,Brooklyn,Shared room,1,0,1
20,Staten Island,Private room,3,80,1
37,Brooklyn,Private room,2,28,2
98,Brooklyn,Entire home/apt,5,1,1
125,Brooklyn,Entire home/apt,1,1,1
49,Staten Island,Private room,2,100,2
175,Brooklyn,Entire home/apt,2,35,1
60,Brooklyn,Private room,10,27,1
245,Brooklyn,Entire home/apt,3,18,2
121,Brooklyn,Entire home/apt,20,23,3
89,Brooklyn,Entire home/apt,2,12,1
60,Brooklyn,Private room,2,62,2
250,Brooklyn,Entire home/apt,1,0,1
49,Brooklyn,Private room,2,58,3
38,Brooklyn,Private room,2,157,1
130,Brooklyn,Entire home/apt,2,35,2
87,Brooklyn,Entire home/apt,1,116,1
49,Brooklyn,Entire home/apt,3,20,1
70,Brooklyn,Entire home/apt,1,2,1
130,Brooklyn,Entire home/apt,4,4,3
50,Brooklyn,Private room,1,17,1
115,Brooklyn,Entire home/apt,4,3,3
55,Brooklyn,Private room,7,3,1
35,Brooklyn,Private room,1,1,1
139,Brooklyn,Entire home/apt,3,108,1
96,Brooklyn,Entire home/apt,14,93,1
80,Staten Island,Entire home/apt,2,147,1
139,Brooklyn,Entire home/apt,2,41,1
35,Brooklyn,Private room,3,175,1
120,Brooklyn,Entire home/apt,4,45,1
60,Brooklyn,Private room,3,6,1
65,Brooklyn,Entire home/apt,14,1,1
200,Brooklyn,Private room,1,3,1
90,Brooklyn,Private room,3,12,1
79,Brooklyn,Entire home/apt,1,0,1
69,Brooklyn,Entire home/apt,3,35,1
57,Brooklyn,Private room,1,7,1
42,Brooklyn,Private room,2,13,3
256,Brooklyn,Entire home/apt,2,61,1
97,Brooklyn,Entire home/apt,2,25,1
71,Staten Island,Entire home/apt,4,7,1
150,Brooklyn,Entire home/apt,14,3,3
66,Brooklyn,Entire home/apt,18,0,1
47,Brooklyn,Private room,28,0,1
55,Brooklyn,Private room,1,1,1
39,Brooklyn,Private room,3,0,2
59,Staten Island,Private room,1,50,1
90,Brooklyn,Private room,6,0,1
24,Brooklyn,Shared room,10,1,12
90,Brooklyn,Entire home/apt,7,21,1
89,Brooklyn,Private room,1,68,3
90,Brooklyn,Entire home/apt,7,0,1
165,Staten Island,Entire home/apt,1,108,1
235,Brooklyn,Entire home/apt,4,32,1
120,Brooklyn,Private room,1,2,3
120,Staten Island,Entire home/apt,1,82,1
170,Brooklyn,Entire home/apt,4,137,1
34,Brooklyn,Private room,1,7,2
100,Brooklyn,Entire home/apt,3,17,1
150,Staten Island,Private room,1,0,1
200,Brooklyn,Entire home/apt,1,2,1
75,Staten Island,Entire home/apt,5,81,1
50,Brooklyn,Shared room,1,0,1
49,Brooklyn,Private room,2,71,3
35,Brooklyn,Private room,30,0,1
30,Brooklyn,Private room,1,0,1
200,Brooklyn,Entire home/apt,1,28,1
200,Staten Island,Private room,3,0,1
79,Brooklyn,Private room,1,0,2
75,Brooklyn,Private room,2,0,2
49,Brooklyn,Private room,2,26,1
50,Brooklyn,Private room,1,1,1
85,Brooklyn,Entire home/apt,3,31,1
100,Brooklyn,Private room,1,0,1
90,Brooklyn,Entire home/apt,1,0,1
60,Brooklyn,Entire home/apt,2,2,2
99,Brooklyn,Entire home/apt,5,67,3
60,Staten Island,Private room,3,90,1
69,Brooklyn,Entire home/apt,2,64,2
85,Brooklyn,Private room,2,1,1
80,Brooklyn,Private room,3,1,2
115,Staten Island,Entire home/apt,1,36,1
30,Brooklyn,Shared room,12,2,12
63,Brooklyn,Private room,2,5,2
89,Staten Island,Entire home/apt,1,23,1
65,Brooklyn,Private room,30,57,4
175,Brooklyn,Private room,2,3,1
86,Brooklyn,Entire home/apt,2,0,1
40,Brooklyn,Private room,1,1,2
60,Brooklyn,Private room,2,9,2
89,Brooklyn,Private room,2,5,1
99,Brooklyn,Entire home/apt,5,57,3
88,Brooklyn,Entire home/apt,2,13,1
46,Brooklyn,Private room,2,4,1
80,Brooklyn,Private room,3,1,1
100,Brooklyn,Private room,1,0,3
200,Brooklyn,Private room,3,1,3
80,Brooklyn,Private room,1,0,3
70,Brooklyn,Private room,30,54,4
100,Staten Island,Entire home/apt,7,0,1
90,Brooklyn,Entire home/apt,1,92,1
150,Brooklyn,Entire home/apt,1,69,1
59,Brooklyn,Private room,1,75,3
40,Brooklyn,Private room,15,1,1
85,Brooklyn,Entire home/apt,1,21,1
65,Brooklyn,Private room,2,2,2
22,Brooklyn,Shared room,1,20,2
250,Brooklyn,Entire home/apt,3,0,1
148,Brooklyn,Private room,1,8,3
105,Brooklyn,Entire home/apt,3,1,2
90,Brooklyn,Entire home/apt,1,50,2
60,Brooklyn,Private room,5,4,1
50,Brooklyn,Private room,1,1,1
95,Brooklyn,Entire home/apt,3,4,1
47,Brooklyn,Private room,1,36,1
60,Brooklyn,Private room,2,0,1
89,Brooklyn,Private room,1,3,2
75,Staten Island,Entire home/apt,1,1,1
39,Brooklyn,Private room,5,60,3
120,Brooklyn,Private room,30,0,1
300,Brooklyn,Entire home/apt,4,0,1
70,Brooklyn,Entire home/apt,5,33,1
97,Brooklyn,Entire home/apt,2,26,2
125,Brooklyn,Entire home/apt,3,2,1
55,Brooklyn,Private room,3,0,1
49,Brooklyn,Private room,10,7,1
75,Brooklyn,Entire home/apt,1,8,1
90,Brooklyn,Entire home/apt,1,0,1
80,Staten Island,Private room,1,29,1
80,Brooklyn,Entire home/apt,2,1,1
75,Brooklyn,Private room,3,0,1
50,Brooklyn,Private room,2,21,1
110,Brooklyn,Entire home/apt,3,6,1
100,Brooklyn,Entire home/apt,4,2,1
18,Brooklyn,Shared room,9,1,12
90,Brooklyn,Entire home/apt,2,55,2
165,Brooklyn,Entire home/apt,20,0,1
92,Brooklyn,Private room,1,2,1
40,Brooklyn,Private room,1,16,2
95,Brooklyn,Entire home/apt,3,7,1
49,Brooklyn,Private room,2,1,4
85,Brooklyn,Private room,3,30,1
95,Brooklyn,Private room,3,46,3
65,Brooklyn,Private room,30,56,4
65,Brooklyn,Private room,30,67,4
175,Brooklyn,Entire home/apt,2,17,1
50,Brooklyn,Shared room,3,1,1
109,Staten Island,Entire home/apt,3,21,1
121,Brooklyn,Entire home/apt,30,0,1
22,Brooklyn,Shared room,5,0,12
225,Brooklyn,Shared room,3,1,1
40,Brooklyn,Private room,3,3,1
150,Brooklyn,Private room,3,0,1
75,Brooklyn,Entire home/apt,2,38,3
1700,Brooklyn,Entire home/apt,1,0,1
150,Staten Island,Entire home/apt,5,16,1
85,Brooklyn,Private room,4,38,3
50,Brooklyn,Private room,7,7,1
140,Staten Island,Entire home/apt,2,12,2
75,Brooklyn,Entire home/apt,1,1,1
250,Brooklyn,Private room,2,70,3
110,Staten Island,Private room,2,6,1
40,Brooklyn,Private room,1,22,1
65,Brooklyn,Entire home/apt,2,97,2
27,Brooklyn,Shared room,5,0,1
275,Staten Island,Entire home/apt,2,11,1
125,Brooklyn,Entire home/apt,3,6,3
65,Brooklyn,Private room,1,7,1
130,Brooklyn,Private room,4,9,5
75,Brooklyn,Entire home/apt,3,6,1
75,Brooklyn,Entire home/apt,7,11,1
649,Brooklyn,Entire home/apt,1,0,3
59,Brooklyn,Private room,1,6,1
69,Brooklyn,Private room,2,15,3
39,Brooklyn,Shared room,5,1,2
60,Staten Island,Private room,1,0,1
30,Brooklyn,Private room,1,67,5
129,Brooklyn,Private room,4,5,5
40,Brooklyn,Private room,3,23,1
70,Brooklyn,Private room,2,37,1
130,Brooklyn,Private room,4,3,5
99,Staten Island,Entire home/apt,2,1,2
35,Brooklyn,Private room,2,0,1
79,Brooklyn,Private room,4,12,2
78,Brooklyn,Entire home/apt,2,114,1
160,Brooklyn,Entire home/apt,2,53,1
75,Staten Island,Entire home/apt,2,131,1
414,Brooklyn,Entire home/apt,16,5,5
225,Brooklyn,Entire home/apt,2,11,2
125,Brooklyn,Private room,4,13,5
34,Brooklyn,Private room,2,94,2
75,Brooklyn,Entire home/apt,1,0,2
450,Staten Island,Entire home/apt,5,0,1
54,Staten Island,Private room,2,48,1
240,Brooklyn,Entire home/apt,1,2,1
35,Brooklyn,Private room,1,9,2
70,Brooklyn,Private room,1,34,2
39,Brooklyn,Private room,5,105,3
49,Staten Island,Private room,1,17,1
110,Brooklyn,Private room,1,4,5
117,Brooklyn,Entire home/apt,1,24,1
68,Brooklyn,Private room,7,1,1
40,Brooklyn,Private room,1,38,1
150,Brooklyn,Entire home/apt,1,48,1
116,Brooklyn,Entire home/apt,2,2,1
125,Brooklyn,Entire home/apt,2,64,1
120,Staten Island,Entire home/apt,3,15,1
100,Brooklyn,Entire home/apt,3,9,1
70,Staten Island,Entire home/apt,1,177,1
221,Staten Island,Entire home/apt,30,0,3
140,Brooklyn,Entire home/apt,2,19,1
83,Brooklyn,Entire home/apt,2,0,1
115,Brooklyn,Entire home/apt,4,9,1
100,Brooklyn,Entire home/apt,3,62,1
100,Brooklyn,Private room,1,6,3
30,Brooklyn,Private room,3,0,1
80,Brooklyn,Entire home/apt,3,39,1
115,Brooklyn,Entire home/apt,354,0,1
300,Brooklyn,Entire home/apt,1,9,2
90,Brooklyn,Entire home/apt,2,73,1
250,Staten Island,Entire home/apt,30,1,3
79,Staten Island,Private room,2,4,5
195,Brooklyn,Entire home/apt,2,0,3
85,Brooklyn,Private room,2,0,1
165,Brooklyn,Entire home/apt,7,0,1
40,Brooklyn,Private room,6,3,1
150,Brooklyn,Entire home/apt,20,0,1
200,Brooklyn,Entire home/apt,2,5,2
130,Brooklyn,Entire home/apt,1,219,1
135,Staten Island,Entire home/apt,2,21,5
80,Brooklyn,Private room,1,2,3
60,Brooklyn,Entire home/apt,3,1,1
45,Brooklyn,Private room,1,9,1
22,Staten Island,Private room,1,21,3
70,Brooklyn,Entire home/apt,6,70,1
85,Brooklyn,Private room,1,2,8
50,Staten Island,Private room,1,25,4
120,Brooklyn,Entire home/apt,2,7,1
78,Brooklyn,Private room,2,45,1
200,Brooklyn,Entire home/apt,2,1,2
80,Brooklyn,Entire home/apt,2,0,3
90,Brooklyn,Private room,3,34,1
95,Brooklyn,Entire home/apt,2,6,1
125,Brooklyn,Entire home/apt,7,1,1
43,Brooklyn,Private room,1,30,1
55,Brooklyn,Private room,4,47,1
50,Staten Island,Entire home/apt,31,0,3
90,Brooklyn,Entire home/apt,2,214,1
100,Staten Island,Entire home/apt,4,20,1
79,Brooklyn,Private room,4,27,2
60,Brooklyn,Entire home/apt,7,10,1
90,Brooklyn,Entire home/apt,6,1,1
80,Brooklyn,Entire home/apt,3,13,1
100,Brooklyn,Entire home/apt,28,0,1
110,Brooklyn,Entire home/apt,2,0,1
120,Brooklyn,Entire home/apt,60,13,1
140,Brooklyn,Entire home/apt,1,5,5
103,Brooklyn,Entire home/apt,6,0,1
61,Brooklyn,Entire home/apt,3,2,2
45,Brooklyn,Private room,1,9,1
130,Brooklyn,Private room,1,0,5
250,Brooklyn,Private room,2,0,1
34,Brooklyn,Private room,2,91,2
150,Brooklyn,Shared room,15,0,1
100,Brooklyn,Entire home/apt,4,5,1
75,Brooklyn,Entire home/apt,2,91,2
80,Brooklyn,Private room,1,5,3
110,Brooklyn,Entire home/apt,1,0,1
115,Brooklyn,Private room,2,5,2
40,Staten Island,Private room,2,86,1
80,Brooklyn,Private room,2,0,1
120,Brooklyn,Private room,1,3,5
50,Brooklyn,Private room,20,1,2
150,Brooklyn,Entire home/apt,4,1,1
45,Brooklyn,Private room,1,19,2
300,Brooklyn,Entire home/apt,3,59,1
31,Brooklyn,Private room,1,60,5
4200,Brooklyn,Entire home/apt,60,0,1
102,Brooklyn,Entire home/apt,2,0,1
175,Brooklyn,Entire home/apt,1,27,1
30,Brooklyn,Private room,90,1,2
95,Staten Island,Entire home/apt,4,54,1
100,Brooklyn,Private room,1,1,5
46,Brooklyn,Private room,1,0,1
27,Staten Island,Private room,1,21,3
149,Staten Island,Entire home/apt,2,3,5
35,Brooklyn,Private room,30,5,2
35,Brooklyn,Private room,1,9,1
99,Staten Island,Entire home/apt,1,37,2
39,Brooklyn,Private room,1,9,1
125,Brooklyn,Entire home/apt,5,0,2
49,Staten Island,Private room,2,45,3
170,Brooklyn,Entire home/apt,1,0,2
125,Brooklyn,Entire home/apt,1,0,1
55,Staten Island,Private room,2,4,5
100,Brooklyn,Entire home/apt,2,187,1
91,Brooklyn,Entire home/apt,1,28,1
48,Staten Island,Entire home/apt,3,1,3
436,Brooklyn,Entire home/apt,3,9,1
165,Brooklyn,Entire home/apt,2,5,2
175,Brooklyn,Private room,2,4,3
47,Staten Island,Private room,1,20,1
79,Staten Island,Private room,2,21,5
150,Brooklyn,Private room,5,0,1
13,Staten Island,Shared room,1,9,3
125,Brooklyn,Entire home/apt,1,26,1
100,Brooklyn,Private room,1,0,1
34,Staten Island,Private room,1,11,4
50,Brooklyn,Private room,2,1,1
85,Brooklyn,Entire home/apt,3,12,1
95,Brooklyn,Entire home/apt,3,24,1
49,Staten Island,Private room,2,32,3
60,Brooklyn,Private room,2,7,1
50,Brooklyn,Private room,1,2,2
117,Brooklyn,Entire home/apt,2,88,1
170,Brooklyn,Entire home/apt,2,3,3
80,Brooklyn,Entire home/apt,1,2,1
85,Staten Island,Entire home/apt,2,110,1
60,Brooklyn,Private room,2,12,1
43,Staten Island,Private room,1,37,4
89,Staten Island,Private room,2,12,3
114,Brooklyn,Entire home/apt,2,21,1
185,Brooklyn,Private room,2,0,1
32,Brooklyn,Entire home/apt,1,0,1
40,Staten Island,Private room,5,1,1
70,Staten Island,Entire home/apt,2,196,1
100,Staten Island,Private room,2,1,1
110,Brooklyn,Entire home/apt,2,30,1
77,Brooklyn,Private room,2,2,1
135,Brooklyn,Entire home/apt,1,14,1
75,Brooklyn,Entire home/apt,1,12,1
75,Brooklyn,Entire home/apt,3,4,1
175,Brooklyn,Private room,2,4,3
108,Brooklyn,Private room,2,59,1
